Unnamed: 0,name,F1,F1 Precision,F1 Recall,F1 Threshold,F1 FPPI,mAP,bbox_size_median,bbox_size_std,bbox_size_min,bbox_size_max,num_frames,model
28,leusderheide_20230705_visual_halfres_CPFS7_0310,0.5098039215686274,0.8666666666666667,0.3611111111111111,0.0,0.0769230769230769,0.3552706552706553,38.16815150842855,54.280012537071066,8.0,311.7774365360933,26,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
29,atr_image_database_01925_0002_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.0,0.0,1.0000000000000002,155.0390625,40.25269341786433,62.015625,175.7109375,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
30,atr_image_database_01925_0012_cegr_mp4_rescaled_uint8,0.8813559322033898,0.7878787878787878,1.0,0.0,0.7,0.8606060606060605,296.296875,60.39514779312263,186.046875,356.58984375,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
31,atr_image_database_01927_0002_cegr_mp4_rescaled_uint8,0.96,0.9230769230769232,1.0,0.0,0.1,0.9961538461538464,107.666015625,20.48359898683855,60.29296875,111.97265625,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
32,mantis_drone_2023_DJI_202309100352_003_wide_hd,0.7574365175332527,0.8307692307692308,0.696,0.0,0.5365853658536586,0.6569189262195773,44.0,32.70166135973399,10.004000256,160.0,41,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
33,rotterdam_harbour_20210308_jai20000_quart,0.7928540788776463,0.9501312335958004,0.6802507836990596,0.0,0.2043010752688172,0.6613722409829206,201.875,979.876665907214,5.0,11142.0,93,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
34,drone_detection_dataset_2021_IR_DRONE_151,0.7096774193548387,1.0,0.55,0.0,0.0,0.5500000000000002,9.0,1.9594574974238472,9.0,16.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
35,drone_detection_dataset_2021_IR_DRONE_155,0.9743589743589745,1.0,0.95,0.35,0.0,0.9964772727272728,12.0,2.481510575605533,9.0,16.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
36,drone_detection_dataset_2021_V_DRONE_039,0.888888888888889,1.0,0.8,0.0,0.0,0.8000000000000002,8.0,2.667543715421401,8.0,18.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
37,drone_detection_dataset_2021_V_DRONE_050,0.7848101265822786,0.9393939393939394,0.6739130434782609,0.0,0.1,0.6493330039525697,19.99864002816,17.599676244783513,7.999488,89.99936,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
38,drone_detection_dataset_2021_V_DRONE_069,0.9743589743589745,1.0,0.95,0.59,0.0,0.9919999999999998,25.0,31.941262773209992,8.99846406144,132.0,20,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
39,TIE_2023_20230914T153103_basler_halfres,0.7368421052631579,0.6363636363636364,0.875,0.32,1.3333333333333333,0.6837121212121212,27.94144656861075,23.03456529116298,16.4473848684375,78.448841089709,3,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
40,TIE_2023_20230914T102858_basler_halfres,0.1538461538461538,0.2,0.125,0.7,1.0,0.0569148936170212,65.09632662991908,151.40701792316568,20.8312723805681,486.1018388518006,4,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
41,TIE_2023_20230914T130250_basler_halfres,0.8,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,16.44816658083657,1.552083918816195,16.23420056854392,19.02307793918919,3,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
42,mantis_2023_20230324T163455_crontab_recording_person_windy_sunny_EO_zoom,0.508235294117647,0.84375,0.3636363636363636,0.2,0.1785714285714285,0.3667201653239356,20.833333333333336,104.6518676231767,9.615384615384617,861.2426035502959,28,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
43,leusderheide_20230706_visual_halfres_CPFS7_0333,0.7394957983193278,0.8,0.6875,0.21,0.2,0.6129464285714287,69.9615478515625,80.72749663938826,29.296875,382.6530612244899,15,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
44,leusderheide_20230706_visual_halfres_CPFS7_0334,0.4768211920529802,0.6923076923076923,0.3636363636363636,0.0,0.2222222222222222,0.3064324564324564,32.501220703125,28.85678025072296,24.154589371980677,132.31492354334424,18,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
45,leusderheide_20230706_visual_halfres_CPFS7_0332,0.6587183308494784,0.8666666666666667,0.53125,0.0,0.2222222222222222,0.5058665293040293,39.825439453125,301.69146955330376,15.0,1362.3046875,18,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
46,leusderheide_20230705_visual_halfres_CPFS7_0310,0.6,0.75,0.5,0.0,0.2307692307692307,0.4726342371079212,38.16815150842855,53.81717324075029,8.0,311.7774365360933,26,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
47,atr_image_database_01925_0002_cegr_mp4_rescaled_uint8,1.0,1.0,1.0,0.19,0.0,1.0000000000000004,360.0,93.4665715643834,144.0,408.0,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
48,atr_image_database_01925_0012_cegr_mp4_rescaled_uint8,0.6118067978533095,0.4634146341463415,0.9,0.16,2.2,0.5296747967479675,688.0,140.23725927473373,432.0,828.0,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
49,atr_image_database_01927_0002_cegr_mp4_rescaled_uint8,0.975609756097561,0.9523809523809524,1.0,0.0,0.1,0.9904761904761904,250.0,47.56282395129858,140.0,260.0,10,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
50,mantis_drone_2023_DJI_202309100352_003_wide_hd,0.7418181818181818,0.8571428571428571,0.6538461538461539,0.2,0.5151515151515151,0.6365664961784927,48.0,32.4503074360498,10.004000256,160.0,33,/mnt/dl-3/data/leeuwenmcv/general/tyolo/combined_tyolo8m_balanced_02022024_air_to_ground_06022024
